order_id,order_date,customer_id,status,quantity,unit_price,currency,customer_email,total_amount
852,2025-10-09,C1734,open,1,39.37,EUR,,46.18
853,2025-10-07,C1734,pending,9,47.93,EUR,,402.58
854,2025-10-07,C1260,open,9,24.63,USD,,236.27
855,2025-10-03,C1892,open,4,9.08,USD,,43.07
856,2025-10-03,C1399,open,4,6.14,USD,client@corp.com,27.69
857,2025-10-07,C1353,open,4,11.22,GBP,,43.18
858,2025-11-05,C1755,open,9,26.43,USD,,217.17
859,2025-10-07,C1417,open,9,43.57,USD,,369.97
860,2025-11-05,C1116,closed,4,42.23,YEN,client@corp.com,152.3
861,2025-10-07,C1488,open,9,9.01,EUR,,69.23
862,2025-10-11,C1201,pending,4,23.18,USD,,92.96
863,2025-10-03,C1600,pending,6,49.38,GBP,contact@shop.net,343.19
864,2025-10-09,C1181,closed,4,43.16,USD,,177.52
865,2025-10-11,C1936,closed,3,26.85,USD,contact@shop.net,87.18
866,2025-10-05,C1095,pending,8,42.3,USD,user@example.com,339.71
867,2025-10-07,C1269,open,6,9.52,EUR,,55.06
868,2025-10-05,C1414,open,3,15.99,EUR,,52.69
869,2025-10-03,C1279,closed,5,14.84,USD,client@corp.com,81.5
870,2025-10-07,C1020,open,9,6.45,USD,,66.94
871,2025-10-06,C1230,pending,3,0.0,YEN,,0.0
872,2025-10-03,C1762,pending,6,28.67,EUR,user@example.com,172.66
873,2025-10-09,C1540,closed,6,32.45,USD,contact@shop.net,192.55
874,2025-10-09,C1194,closed,4,28.54,USD,client@corp.com,117.52
875,2025-10-11,C1383,open,9,9.89,YEN,,88.47
876,2025-10-01,C1626,open,2,18.85,USD,,33.53
877,2025-10-06,C1292,open,1,48.67,BTC,user@example.com,39.05
878,2025-10-09,C1748,closed,8,25.76,EUR,contact@shop.net,215.11
879,2025-10-07,C1110,closed,8,35.87,USD,,250.51
880,2025-10-11,C1461,open,5,27.28,USD,client@corp.com,134.57
881,2025-11-05,C1812,open,6,43.85,USD,user@example.com,253.06
882,2025-10-01,C1402,open,4,18.12,USD,,79.24
883,2025-10-11,C1024,closed,9,22.17,USD,user@example.com,161.54
884,2025-10-03,C1008,open,7,27.39,USD,user@example.com,171.09
885,2025-10-07,C1668,open,8,45.67,EUR,,376.23
886,2025-11-05,C1002,open,1,5.4,GBP,,5.69
887,2025-10-05,C1987,open,6,16.88,USD,user@example.com,81.54
888,2025-10-01,C1845,closed,8,39.45,USD,user@example.com,255.56
889,2025-10-05,C1670,open,6,19.1,EUR,,120.81
890,2025-11-05,C1229,closed,9,5.04,USD,,46.77
891,2025-11-05,C1198,closed,7,8.04,EUR,,53.72
892,2025-10-03,C1854,open,3,37.96,USD,,98.84
893,2025-10-06,C1432,pending,1,12.02,BTC,contact@shop.net,10.99
894,2025-10-07,C1369,open,2,14.25,USD,,32.08
895,2025-11-05,C1610,closed,7,31.41,USD,,183.96
896,2025-10-01,C1494,closed,1,39.83,USD,contact@shop.net,43.23
897,2025-10-06,C1127,open,6,30.77,USD,,153.04
898,2025-10-07,C1656,open,8,5.48,USD,,37.98
899,2025-10-09,C1654,closed,9,37.79,YEN,,349.94
900,2025-10-03,C1615,open,7,38.22,EUR,,251.6
901,2025-10-09,C1150,open,6,47.86,USD,client@corp.com,309.07
902,2025-10-09,C1613,open,1,32.66,EUR,,37.77
903,2025-10-07,C1124,pending,4,22.05,USD,client@corp.com,85.42
904,2025-10-11,C1639,closed,9,8.44,EUR,,76.81
905,2025-10-03,C1000,pending,6,12.96,USD,contact@shop.net,81.81
906,2025-10-06,C1522,pending,3,5.59,EUR,user@example.com,15.06
907,2025-10-09,C1807,closed,1,32.2,EUR,,31.56
908,2025-11-05,C1259,open,7,27.92,USD,,215.43
909,2025-10-06,C1464,open,6,39.44,EUR,client@corp.com,280.7
910,2025-10-01,C1985,pending,7,13.38,GBP,,103.26
911,2025-10-03,C1458,open,7,24.73,USD,contact@shop.net,206.32
912,2025-11-05,C1907,closed,3,38.96,USD,,103.13
913,2025-10-03,C1576,open,8,47.26,EUR,,315.29
914,2025-10-05,C1651,open,9,9.12,USD,contact@shop.net,69.02
915,2025-10-07,C1630,closed,3,35.2,USD,user@example.com,89.89
916,2025-10-09,C1584,open,3,8.98,EUR,contact@shop.net,21.91
917,2025-10-06,C1725,open,1,22.77,EUR,user@example.com,25.2
918,2025-10-03,C1133,pending,4,32.97,USD,,122.42
919,2025-10-06,C1728,open,2,43.26,USD,,82.15
920,2025-10-11,C1283,pending,7,37.1,EUR,,227.11
921,2025-10-11,C1291,open,9,24.0,GBP,user@example.com,235.92
922,2025-10-07,C1138,open,2,47.87,USD,,98.19
923,2025-10-07,C1875,open,5,25.59,USD,,113.53
924,2025-10-11,C1796,closed,1,21.61,GBP,user@example.com,18.33
925,2025-10-07,C1372,closed,7,7.79,USD,client@corp.com,48.95
926,2025-10-09,C1466,closed,6,40.72,USD,user@example.com,280.63
927,2025-10-06,C1493,closed,7,48.26,USD,,296.24
928,2025-10-09,C1878,closed,5,28.73,USD,,118.43
929,2025-10-01,C1638,closed,4,17.49,USD,,65.36
930,2025-10-01,C1090,open,3,14.19,USD,user@example.com,41.25
931,2025-11-05,C1467,closed,7,6.4,EUR,contact@shop.net,39.52
932,2025-11-05,C1956,open,4,34.03,EUR,,129.89
933,2025-10-03,C1909,open,7,22.86,USD,user@example.com,161.29
934,2025-10-01,C1556,closed,3,44.91,USD,user@example.com,123.11
935,2025-10-11,C1318,closed,8,11.58,BTC,,95.22
936,2025-10-03,C1019,open,5,15.7,GBP,,77.28
937,2025-10-05,C1523,open,4,7.27,GBP,,34.57
938,2025-10-09,C1517,closed,6,38.86,USD,,189.15
939,2025-10-09,C1368,open,8,22.34,USD,contact@shop.net,211.41
940,2025-11-05,C1610,closed,9,17.55,EUR,,135.27
941,2025-10-09,C1627,open,5,19.27,USD,,78.79
942,2025-10-01,C1484,pending,9,6.85,USD,user@example.com,57.35
943,2025-10-01,C1315,open,3,16.82,USD,,43.55
944,2025-10-09,C1644,pending,6,36.54,USD,client@corp.com,259.94
945,2025-10-07,C1453,pending,8,27.15,USD,user@example.com,180.02
946,2025-10-01,C1437,closed,3,47.7,USD,,154.01
947,2025-10-06,C1526,open,4,25.02,EUR,client@corp.com,117.87
948,2025-10-11,C1633,pending,2,43.58,BTC,,96.18
949,2025-10-06,C1157,open,5,30.62,USD,user@example.com,135.48
950,2025-11-05,C1232,pending,8,37.75,EUR,,253.59
951,2025-10-03,C1978,pending,4,39.27,USD,contact@shop.net,144.3
952,2025-10-06,C1785,open,2,36.64,EUR,,-65.66
953,2025-10-03,C1226,open,5,42.01,USD,,225.53
954,2025-10-11,C1936,open,3,31.23,GBP,,102.87
955,2025-10-07,C1239,closed,8,8.86,USD,user@example.com,58.66
956,2025-10-11,C1056,pending,9,12.53,USD,user@example.com,122.57
957,2025-10-11,C1816,pending,8,23.13,EUR,,174.86
958,2025-11-05,C1940,pending,6,45.04,GBP,user@example.com,250.12
959,2025-10-05,C1898,closed,1,21.46,USD,,23.85
960,2025-10-11,C1928,closed,3,26.07,USD,,69.57
961,2025-10-11,C1690,closed,8,48.48,USD,,435.53
962,2025-10-07,C1155,closed,3,28.0,BTC,,79.5
963,2025-10-11,C1279,open,5,42.03,USD,,205.8
964,2025-10-01,C1524,pending,7,33.38,USD,,254.31
965,2025-10-01,C1998,open,2,8.67,EUR,user@example.com,14.64
966,2025-10-05,C1866,open,2,33.14,USD,client@corp.com,77.59
967,2025-10-03,C1443,open,3,18.2,USD,,50.27
968,2025-10-05,C1644,open,9,46.13,USD,contact@shop.net,399.16
969,2025-10-07,C1027,open,9,36.63,EUR,,336.51
970,2025-10-01,C1710,open,8,21.69,GBP,client@corp.com,167.6
971,2025-10-01,C1091,closed,9,7.77,YEN,user@example.com,57.38
972,2025-11-05,C1397,pending,4,37.12,USD,client@corp.com,159.25
973,2025-10-09,C1872,closed,2,42.92,USD,,76.9
974,2025-10-09,C1666,open,9,46.91,USD,contact@shop.net,359.86
975,2025-10-07,C1358,open,8,5.23,USD,client@corp.com,35.18
976,2025-10-06,C1499,closed,8,39.13,EUR,user@example.com,337.39
977,2025-10-11,C1410,closed,4,8.48,USD,user@example.com,27.71
978,2025-10-07,C1643,closed,1,13.14,EUR,user@example.com,12.95
979,2025-10-07,C1224,pending,9,46.97,USD,contact@shop.net,451.39
980,2025-11-05,C1800,closed,4,8.89,USD,user@example.com,32.04
981,2025-10-07,C1479,pending,5,8.35,USD,user@example.com,47.02
982,2025-10-06,C1607,closed,4,39.58,USD,contact@shop.net,160.46
983,2025-10-05,C1492,pending,2,15.54,EUR,,33.2
984,2025-10-03,C1016,pending,1,27.93,EUR,contact@shop.net,28.89
985,2025-10-06,C1323,pending,7,40.96,USD,user@example.com,287.11
986,2025-10-11,C1067,pending,4,0.0,YEN,,0.0
987,2025-10-01,C1397,closed,7,43.34,USD,contact@shop.net,316.36
988,2025-10-11,C1933,closed,8,17.05,USD,,116.61
989,2025-10-05,C1557,open,4,22.16,BTC,client@corp.com,72.34
990,2025-11-05,C1240,pending,2,30.92,USD,,57.1
991,2025-10-11,C1215,closed,7,32.03,USD,client@corp.com,187.37
992,2025-11-05,C1988,closed,2,22.93,USD,,51.81
993,2025-10-06,C1347,open,1,9.55,USD,contact@shop.net,8.79
994,2025-10-03,C1929,pending,9,25.12,EUR,client@corp.com,223.46
995,2025-10-05,C1191,closed,4,12.42,USD,user@example.com,41.9
996,2025-10-05,C1943,pending,3,9.5,USD,,24.15
997,2025-10-07,C1806,closed,1,21.69,USD,,18.13
998,2025-10-01,C1693,open,9,33.47,USD,,284.64
999,2025-10-05,C1480,open,1,9.59,USD,,10.21
1000,2025-10-07,C1520,pending,6,49.43,BTC,user@example.com,263.47
1001,2025-10-01,C1061,open,3,32.17,YEN,,104.48
1002,2025-10-09,C1194,open,5,30.16,EUR,,138.12
1003,2025-11-05,C1147,closed,7,42.86,USD,user@example.com,286.96
1004,2025-11-05,C1404,open,2,14.3,USD,,24.74
1005,2025-10-06,C1538,closed,3,43.84,YEN,,152.45
1006,2025-10-07,C1103,pending,9,7.13,EUR,user@example.com,57.84
1007,2025-11-05,C1817,open,9,18.6,EUR,client@corp.com,180.03
1008,2025-10-09,C1729,open,2,26.25,USD,,47.9
1009,2025-10-01,C1567,closed,9,29.21,EUR,,236.87
1010,2025-10-09,C1884,open,1,13.86,BTC,,12.21
1011,2025-10-05,C1044,open,6,9.44,YEN,contact@shop.net,62.52
1012,2025-10-11,C1003,open,3,15.56,YEN,,51.68
1013,2025-10-01,C1441,open,5,18.75,GBP,user@example.com,105.99
1014,2025-10-03,C1313,open,2,47.55,EUR,user@example.com,110.99
1015,2025-10-03,C1109,open,9,44.58,USD,,378.31
1016,2025-10-01,C1403,pending,6,5.84,USD,,38.53
1017,2025-10-06,C1983,open,8,5.28,USD,client@corp.com,43.6
1018,2025-10-07,C1524,open,4,24.2,USD,client@corp.com,108.42
1019,2025-10-03,C1284,open,5,18.8,USD,,111.02
1020,2025-10-01,C1686,open,2,31.79,USD,,55.73
1021,2025-10-11,C1531,open,4,22.03,USD,client@corp.com,71.03
1022,2025-10-09,C1106,closed,1,35.87,USD,contact@shop.net,33.62
1023,2025-10-01,C1018,closed,8,35.18,USD,,241.45
1024,2025-10-09,C1951,open,8,7.75,USD,user@example.com,63.79
1025,2025-10-03,C1876,closed,7,37.44,EUR,,266.79
1026,2025-11-05,C1885,pending,7,11.16,USD,,63.13
1027,2025-10-07,C1912,closed,2,17.84,USD,,32.98
1028,2025-11-05,C1288,closed,8,49.14,USD,user@example.com,432.73
1029,2025-10-11,C1393,closed,1,33.26,EUR,user@example.com,27.01
1030,2025-10-05,C1466,pending,4,6.6,EUR,,25.43
1031,2025-10-05,C1286,closed,9,36.63,USD,user@example.com,378.28
1032,2025-10-07,C1040,open,2,42.54,USD,,73.28
1033,2025-10-07,C1687,open,8,19.66,EUR,user@example.com,128.19
1034,2025-10-07,C1565,open,9,31.8,GBP,,317.45
1035,2025-10-09,C1785,open,2,38.76,USD,,71.18
1036,2025-10-03,C1802,pending,4,8.71,YEN,,28.18
1037,2025-10-07,C1394,pending,1,26.21,USD,,29.28
1038,2025-10-01,C1012,open,8,33.04,USD,,289.75
1039,2025-10-03,C1222,open,7,14.51,USD,user@example.com,103.98
1040,2025-10-11,C1648,closed,6,8.33,BTC,,57.39
1041,2025-10-03,C1713,open,1,29.41,BTC,contact@shop.net,23.57
1042,2025-10-05,C1516,open,1,43.4,USD,user@example.com,48.46
1043,2025-10-05,C1363,open,2,48.68,USD,,115.28
1044,2025-11-05,C1128,closed,7,7.2,USD,user@example.com,46.16
1045,2025-10-11,C1851,closed,6,33.31,USD,,196.66
1046,2025-10-11,C1613,closed,5,10.45,EUR,,47.58
1047,2025-11-05,C1757,closed,7,47.4,USD,client@corp.com,322.96
1048,2025-10-03,C1833,pending,8,28.75,USD,,270.79
1049,2025-10-01,C1695,pending,2,31.28,USD,,73.83
1050,2025-10-06,C1015,open,1,8.05,USD,,6.75
1051,2025-10-11,C1162,open,8,36.41,USD,,339.33
1052,2025-10-03,C1834,pending,4,49.86,USD,,172.4
1053,2025-10-09,C1311,closed,4,46.1,YEN,,192.95
1054,2025-10-09,C1602,open,1,22.33,USD,,22.97
1055,2025-10-07,C1919,pending,3,40.59,USD,user@example.com,103.04
1056,2025-11-05,C1257,closed,6,40.46,USD,user@example.com,235.06
1057,2025-10-05,C1069,pending,5,9.84,EUR,,56.55
1058,2025-10-01,C1755,closed,4,11.02,YEN,,45.76
1059,2025-10-03,C1202,open,1,48.82,USD,,52.06
1060,2025-10-03,C1246,closed,9,39.79,USD,,389.95
1061,2025-10-01,C1592,open,1,25.08,GBP,,27.91
1062,2025-10-09,C1168,closed,4,30.61,GBP,,123.67
1063,2025-10-03,C1043,open,7,19.49,USD,client@corp.com,156.23
1064,2025-10-07,C1372,open,6,7.71,GBP,,50.49
1065,2025-10-03,C1049,pending,5,23.15,USD,,119.13
1066,2025-10-07,C1655,closed,7,33.52,GBP,,206.85
1067,2025-10-06,C1548,closed,6,25.59,BTC,,176.15
1068,2025-10-01,C1717,pending,6,47.57,EUR,client@corp.com,229.24
1069,2025-10-05,C1398,open,4,33.98,BTC,user@example.com,126.12
1070,2025-10-01,C1040,open,8,23.5,EUR,contact@shop.net,161.63
1071,2025-10-06,C1729,open,7,39.45,GBP,contact@shop.net,324.81
1072,2025-10-06,C1222,closed,2,13.05,EUR,user@example.com,22.66
1073,2025-10-06,C1174,open,6,19.2,USD,,124.24
1074,2025-10-03,C1003,open,5,10.59,USD,,42.93
1075,2025-10-01,C1692,open,9,39.05,EUR,,296.1
1076,2025-10-03,C1610,closed,2,25.12,USD,,40.5
1077,2025-10-05,C1079,pending,5,16.07,USD,client@corp.com,93.74
1078,2025-10-09,C1571,open,5,29.67,EUR,,148.59
1079,2025-10-03,C1092,closed,2,12.71,USD,user@example.com,26.82
1080,2025-10-05,C1478,pending,3,10.61,USD,user@example.com,35.45
1081,2025-10-11,C1654,open,3,40.44,EUR,contact@shop.net,127.59
1082,2025-10-05,C1710,open,8,12.51,EUR,,112.29
1083,2025-10-05,C1962,closed,1,40.29,EUR,client@corp.com,42.2
1084,2025-10-11,C1984,open,3,28.55,USD,user@example.com,87.55
1085,2025-10-11,C1779,pending,6,15.7,EUR,contact@shop.net,107.94
1086,2025-10-11,C1832,open,1,9.07,GBP,,9.51
1087,2025-10-01,C1578,closed,8,12.55,GBP,,107.99
1088,2025-10-01,C1998,open,4,44.61,BTC,,189.63
1089,2025-10-11,C1317,pending,1,26.45,EUR,,21.74
1090,2025-10-03,C1827,pending,9,20.88,USD,,220.35
1091,2025-10-07,C1775,closed,9,49.04,USD,user@example.com,508.28
1092,2025-11-05,C1403,closed,2,39.95,USD,,90.67
1093,2025-10-11,C1806,closed,2,16.69,USD,,39.89
1094,2025-10-11,C1456,closed,5,23.11,USD,user@example.com,119.25
1095,2025-10-01,C1487,closed,9,33.26,USD,client@corp.com,304.72
1096,2025-10-11,C1720,open,6,31.27,USD,client@corp.com,165.65
1097,2025-10-09,C1518,open,7,8.48,YEN,,67.76
1098,2025-10-09,C1533,open,8,45.7,GBP,,392.99
1099,2025-10-01,C1817,open,2,48.51,USD,client@corp.com,103.08
1100,2025-10-01,C1977,pending,2,45.46,EUR,,88.08
1101,2025-10-11,C1085,open,9,22.07,USD,client@corp.com,187.89
1102,2025-10-09,C1800,closed,3,48.14,USD,user@example.com,116.16
1103,2025-10-07,C1697,closed,3,36.57,USD,user@example.com,118.36
1104,2025-10-09,C1955,open,6,11.51,EUR,user@example.com,82.74
1105,2025-10-01,C1526,closed,2,25.57,EUR,,49.32
1106,2025-10-07,C1089,open,3,38.35,EUR,,134.89
1107,2025-10-09,C1965,open,8,15.63,EUR,,140.29
1108,2025-10-07,C1449,open,8,13.65,USD,,112.06
1109,2025-10-03,C1077,closed,9,35.13,USD,user@example.com,277.88
1110,2025-10-09,C1605,pending,9,23.44,EUR,,193.53
1111,2025-10-09,C1921,open,2,40.28,USD,,95.43
1112,2025-10-09,C1660,open,7,12.78,GBP,,84.21
1113,2025-10-03,C1063,open,3,36.82,USD,user@example.com,94.88
1114,2025-10-06,C1746,open,6,27.15,USD,user@example.com,153.67
1115,2025-10-06,C1879,open,4,8.53,USD,client@corp.com,31.99
1116,2025-10-03,C1894,open,6,13.88,USD,user@example.com,98.71
1117,2025-10-06,C1600,closed,8,31.6,USD,,267.36
1118,2025-10-01,C1053,closed,5,23.82,EUR,user@example.com,102.22
1119,2025-10-03,C1029,open,3,26.08,USD,contact@shop.net,76.95
1120,2025-10-05,C1472,open,2,40.41,USD,contact@shop.net,84.22
1121,2025-10-05,C1791,closed,6,28.83,YEN,user@example.com,157.05
1122,2025-10-11,C1090,open,6,11.63,EUR,user@example.com,70.4
1123,2025-10-03,C1324,open,8,6.49,USD,,41.97
1124,2025-10-09,C1538,closed,9,30.33,EUR,,287.43
1125,2025-10-06,C1612,open,7,47.07,EUR,,363.97
1126,2025-10-06,C1252,closed,2,21.91,EUR,client@corp.com,39.62
1127,2025-10-05,C1829,open,5,34.84,EUR,client@corp.com,205.14
1128,2025-10-03,C1076,pending,9,23.93,USD,client@corp.com,226.37
1129,2025-10-11,C1541,open,2,16.68,USD,client@corp.com,29.51
1130,2025-10-07,C1310,open,5,49.35,USD,,275.92
1131,2025-10-03,C1501,pending,8,18.56,EUR,user@example.com,136.56
1132,2025-10-09,C1889,open,3,21.93,USD,client@corp.com,54.63
1133,2025-10-01,C1621,open,9,44.3,USD,user@example.com,458.13
1134,2025-10-11,C1608,pending,4,29.18,USD,contact@shop.net,118.82
1135,2025-10-09,C1342,open,6,9.78,USD,user@example.com,61.02
1136,2025-10-05,C1545,pending,3,23.82,YEN,,63.83
1137,2025-10-07,C1329,closed,3,45.46,USD,user@example.com,160.89
1138,2025-10-01,C1787,open,9,15.54,USD,,147.26
1139,2025-10-11,C1265,open,8,28.77,USD,,272.45
1140,2025-10-07,C1478,open,6,42.87,BTC,user@example.com,268.22
1141,2025-10-07,C1778,pending,6,43.2,USD,user@example.com,302.93
1142,2025-10-11,C1915,closed,7,47.94,USD,,368.27
1143,2025-10-06,C1155,open,8,27.17,USD,user@example.com,195.81
1144,2025-10-11,C1368,closed,7,36.76,EUR,user@example.com,243.21
1145,2025-10-05,C1380,open,6,8.84,USD,user@example.com,44.19
1146,2025-10-05,C1650,open,8,12.21,EUR,,108.59
1147,2025-10-07,C1536,open,2,35.29,GBP,user@example.com,80.68
1148,2025-10-07,C1645,pending,8,5.33,EUR,,50.12
1149,2025-11-05,C1503,pending,8,18.37,EUR,,137.27
1150,2025-10-09,C1390,open,9,13.55,USD,,115.88
1151,2025-10-11,C1355,closed,6,27.25,USD,,150.75
1152,2025-10-07,C1900,open,6,16.4,EUR,contact@shop.net,89.87
1153,2025-10-03,C1568,open,7,47.01,EUR,,266.35
1154,2025-10-11,C1879,open,3,14.17,USD,,43.67
1155,2025-10-03,C1380,closed,4,37.73,GBP,,123.25
1156,2025-10-05,C1568,open,5,26.19,EUR,user@example.com,132.62
1157,2025-10-01,C1259,open,6,25.6,BTC,,136.77
1158,2025-10-11,C1493,open,3,18.3,USD,,60.79
1159,2025-10-07,C1866,open,7,29.77,EUR,,179.18
1160,2025-10-09,C1331,pending,5,32.63,USD,,185.4
1161,2025-10-07,C1892,closed,8,6.43,USD,,56.49
1162,2025-10-09,C1393,open,5,33.02,BTC,,153.41
1163,2025-10-11,C1951,open,8,24.85,USD,user@example.com,225.84
1164,2025-10-07,C1671,open,4,8.05,USD,user@example.com,26.22
1165,2025-10-05,C1216,closed,4,19.98,USD,user@example.com,79.85
1166,2025-10-06,C1781,open,6,11.37,USD,user@example.com,74.73
1167,2025-10-09,C1304,open,1,47.8,USD,,50.86
1168,2025-11-05,C1073,closed,5,25.29,USD,user@example.com,101.58
1169,2025-10-01,C1423,open,8,26.85,USD,user@example.com,196.07
1170,2025-10-03,C1497,pending,8,27.98,EUR,client@corp.com,249.16
1171,2025-11-05,C1308,closed,6,12.62,EUR,user@example.com,77.19
1172,2025-10-05,C1795,open,9,44.91,USD,user@example.com,484.27
1173,2025-10-11,C1941,open,6,14.97,EUR,,105.22
1174,2025-11-05,C1993,pending,2,11.91,USD,,27.0
1175,2025-10-07,C1693,pending,2,47.46,USD,user@example.com,88.41
1176,2025-10-01,C1468,open,1,36.0,USD,client@corp.com,32.45
1177,2025-10-06,C1845,closed,8,35.29,USD,client@corp.com,255.65
1178,2025-10-09,C1585,closed,1,35.49,EUR,,41.46
1179,2025-10-05,C1459,pending,1,37.05,USD,,43.66
1180,2025-10-06,C1394,open,5,6.54,USD,user@example.com,29.21
1181,2025-10-06,C1814,closed,3,16.96,EUR,,60.56
1182,2025-10-09,C1951,open,2,15.7,EUR,client@corp.com,37.14
1183,2025-10-09,C1012,closed,9,16.41,USD,user@example.com,122.99
1184,2025-11-05,C1426,open,5,6.12,BTC,user@example.com,32.37
1185,2025-10-05,C1711,pending,5,21.93,USD,,111.38
1186,2025-10-11,C1624,closed,1,12.79,USD,,10.3
1187,2025-11-05,C1127,closed,9,14.37,BTC,user@example.com,112.22
1188,2025-10-07,C1368,pending,8,18.93,USD,client@corp.com,154.72
1189,2025-10-07,C1698,open,9,20.7,USD,client@corp.com,169.43
1190,2025-10-11,C1742,closed,1,29.14,GBP,,26.82
1191,2025-10-03,C1640,pending,5,14.01,EUR,,65.27
1192,2025-10-06,C1349,closed,1,39.74,USD,user@example.com,37.74
1193,2025-10-05,C1222,closed,2,26.01,EUR,user@example.com,45.55
1194,2025-10-06,C1017,open,4,42.32,USD,user@example.com,165.22
1195,2025-10-09,C1269,open,6,47.66,EUR,client@corp.com,256.48
1196,2025-10-01,C1252,closed,9,19.71,USD,contact@shop.net,194.65
1197,2025-10-11,C1183,closed,5,33.8,USD,user@example.com,156.06
1198,2025-10-05,C1501,closed,9,28.9,USD,,271.27
1199,2025-10-06,C1598,open,3,5.79,USD,,16.37
1200,2025-10-07,C1199,closed,2,36.07,USD,contact@shop.net,58.55
1201,2025-10-05,C1880,open,3,14.88,USD,,53.16
1202,2025-10-11,C1091,open,6,16.64,EUR,,105.55
1203,2025-10-01,C1799,open,6,44.69,USD,,248.7
1204,2025-10-11,C1607,closed,6,22.53,USD,,149.67
1205,2025-10-11,C1440,closed,4,21.31,USD,client@corp.com,76.32
1206,2025-10-06,C1106,open,4,41.18,USD,contact@shop.net,137.66
1207,2025-11-05,C1504,pending,6,34.43,USD,contact@shop.net,197.17
1208,2025-10-01,C1352,closed,4,7.67,USD,,33.63
1209,2025-10-09,C1247,closed,8,12.57,USD,contact@shop.net,117.42
1210,2025-10-09,C1015,open,8,14.9,EUR,,122.74
1211,2025-10-07,C1056,open,9,6.96,EUR,,74.68
1212,2025-11-05,C1959,open,7,49.96,USD,,335.49
1213,2025-10-11,C1353,closed,3,46.64,USD,,120.33
1214,2025-10-09,C1258,closed,8,13.4,BTC,user@example.com,97.84
1215,2025-10-06,C1639,open,6,22.49,USD,,138.43
1216,2025-10-06,C1283,open,8,18.59,EUR,client@corp.com,137.93
1217,2025-10-11,C1675,open,4,12.07,USD,,53.99
1218,2025-10-01,C1299,open,3,19.61,USD,,67.07
1219,2025-11-05,C1811,open,3,16.45,BTC,contact@shop.net,39.64
1220,2025-10-11,C1234,open,4,9.76,USD,,33.64
1221,2025-10-01,C1768,pending,3,7.2,GBP,,23.69
1222,2025-10-01,C1855,open,2,43.16,GBP,user@example.com,76.24
1223,2025-10-11,C1990,open,7,6.79,USD,,44.58
1224,2025-11-05,C1884,pending,4,37.91,USD,,179.37
1225,2025-10-05,C1458,open,8,17.02,BTC,contact@shop.net,119.06
1226,2025-10-11,C1076,open,2,41.12,EUR,user@example.com,85.19
1227,2025-10-09,C1673,open,5,23.35,USD,,107.53
1228,2025-10-11,C1935,open,9,13.82,USD,contact@shop.net,148.59
1229,2025-10-06,C1810,open,6,18.02,USD,user@example.com,122.83
1230,2025-10-07,C1200,closed,1,35.06,USD,,33.27
1231,2025-10-11,C1067,open,2,48.22,YEN,user@example.com,86.15
1232,2025-10-11,C1489,closed,6,48.65,USD,user@example.com,307.04
1233,2025-10-06,C1306,open,2,49.19,USD,user@example.com,111.1
1234,2025-10-11,C1560,open,2,6.35,USD,,10.75
1235,2025-10-09,C1400,open,6,26.8,USD,user@example.com,192.7
1236,2025-11-05,C1150,open,2,19.88,BTC,client@corp.com,42.96
1237,2025-10-01,C1955,open,1,23.14,EUR,,22.58
1238,2025-10-11,C1300,open,5,10.76,GBP,client@corp.com,54.52
1239,2025-10-05,C1365,open,3,46.38,USD,user@example.com,164.12
1240,2025-11-05,C1879,closed,8,33.96,USD,,288.09
1241,2025-11-05,C1772,open,6,37.73,USD,client@corp.com,257.96
1242,2025-10-11,C1233,closed,6,45.73,EUR,user@example.com,249.96
1243,2025-10-03,C1382,open,8,30.34,USD,user@example.com,211.89
1244,2025-10-06,C1624,closed,3,5.56,USD,client@corp.com,16.53
1245,2025-10-03,C1447,pending,1,41.84,GBP,,44.96
1246,2025-10-07,C1117,open,7,7.95,BTC,,55.86
1247,2025-10-11,C1141,pending,3,48.94,EUR,,124.76
1248,2025-10-11,C1684,open,7,20.57,USD,,123.78
1249,2025-10-07,C1878,open,4,42.43,USD,user@example.com,179.13
1250,2025-10-07,C1207,open,4,5.74,USD,contact@shop.net,23.38
1251,2025-11-05,C1243,pending,2,13.06,USD,,22.73
1252,2025-10-01,C1853,open,3,31.42,EUR,,100.62
1253,2025-10-09,C1241,open,5,45.16,EUR,client@corp.com,260.38
1254,2025-10-11,C1578,closed,4,11.46,USD,user@example.com,51.45
1255,2025-10-03,C1564,pending,3,38.9,EUR,,105.98
1256,2025-10-03,C1952,closed,9,36.95,GBP,,369.75
1257,2025-10-07,C1746,pending,7,26.52,GBP,,207.73
1258,2025-10-07,C1806,pending,2,30.56,USD,,67.42
1259,2025-10-11,C1584,open,5,30.9,USD,user@example.com,145.54
1260,2025-10-05,C1187,open,5,27.67,USD,,150.13
1261,2025-10-09,C1541,open,5,14.6,USD,,78.06
1262,2025-10-07,C1597,open,2,37.66,EUR,user@example.com,78.62
1263,2025-11-05,C1772,closed,4,41.75,USD,,149.31
1264,2025-10-06,C1853,closed,6,37.63,USD,client@corp.com,242.46
1265,2025-10-05,C1690,pending,3,42.2,USD,contact@shop.net,103.43
1266,2025-10-05,C1446,open,4,16.49,YEN,,55.86
1267,2025-11-05,C1951,open,7,43.37,USD,,302.26
1268,2025-11-05,C1339,closed,6,47.0,USD,,279.45
1269,2025-10-06,C1395,pending,2,21.64,USD,,45.25
1270,2025-10-03,C1030,open,4,17.93,BTC,contact@shop.net,82.99
